TRANSCATION_ID,ACCOUNT_ID,TRANSCATION_DATE,TRANSCATION_MEDIA,TRANSCATION_TYPE,TRANSCATION_AMOUNT
T02377,A00705,2021-03-10,Debit_Card,Transfer,94236
T02378,A00330,2017-08-01,Cash,Transfer,6965
T02379,A00354,2015-02-28,Credit_Card,Purchase,40185
T02380,A00088,2021-07-26,Debit_Card,Purchase,70428
T02381,A00179,2022-07-08,,Transfer,20052
T02382,A00670,2014-01-03,Check,Purchase,20907
T02383,A00817,2021-08-04,Debit_Card,Purchase,78187
T02384,A00598,2017-12-27,Check,Purchase,65584
T02385,,2022-11-24,Cash,,65893
T02386,A00120,2019-12-27,,Transfer,70494
T02387,A00543,2014-10-30,Credit_Card,Withdrawal,9391
T02388,,null,Debit_Card,Purchase,96875
,A00578,2020-07-29,Debit_Card,Deposit,5444
T02390,A00855,2021-01-01,Cash,,30098
,A00889,2018-09-23,Debit_Card,Withdrawal,15833
T02392,A00143,2016-04-03,Debit_Card,Withdrawal,7365
T02393,A00907,null,Credit_Card,Withdrawal,68375
T02394,A00839,2020-03-23,Debit_Card,Withdrawal,55254
T02395,A00584,2019-06-28,Debit_Card,Purchase,44009
T02396,A00433,2015-10-19,Credit_Card,Withdrawal,8424
T02397,A00833,2018-10-10,Check,Withdrawal,51483
,A00804,null,Check,Purchase,39163
T02399,,2020-05-08,,Deposit,43036
T02400,,2021-08-11,Credit_Card,Withdrawal,27102
T02401,A00710,2022-12-26,Debit_Card,Transfer,82058
T02402,A00840,2015-02-07,Check,Deposit,47683
T02403,A00553,null,Cash,,null
T02404,A00489,2014-01-15,Check,Withdrawal,12672
T02405,A00160,2020-04-27,Check,Deposit,87588
T02406,A00206,2023-02-16,Credit_Card,Withdrawal,1315
T02407,A00597,2018-04-29,Check,,98830
T02408,A00943,null,Cash,Deposit,1830
T02409,A00176,2015-05-11,Credit_Card,Purchase,null
T02410,A00598,2017-07-22,Credit_Card,Transfer,87635
T02411,A00537,null,Debit_Card,Withdrawal,87002
T02412,,2020-10-05,Cash,Withdrawal,72792
T02413,A00964,2018-05-30,Debit_Card,Transfer,58685
T02414,A00957,null,Check,Transfer,7818
T02415,A00561,2022-06-06,Cash,Purchase,44297
T02416,A00437,2020-07-26,Credit_Card,,26558
T02417,A00983,2014-08-14,Cash,Withdrawal,22606
T02418,A00424,2023-04-09,Credit_Card,,89398
T02419,A00565,2015-06-12,Credit_Card,Deposit,null
T02420,A00855,2022-02-28,Check,Deposit,28490
T02421,A00114,2023-08-09,Check,Purchase,null
T02422,A00667,2018-05-09,Check,,27227
T02423,A00343,2014-08-17,Cash,Deposit,56482
T02424,A00100,2020-08-13,Cash,Deposit,54276
T02425,A00862,2019-07-18,Check,Deposit,33853
T02426,A00249,2020-06-09,Check,Transfer,41678
T02427,,2016-04-29,Debit_Card,Deposit,78794
T02428,A00688,2019-03-15,Debit_Card,Transfer,null
,,2015-07-06,Check,Withdrawal,37973
T02430,A00280,2021-09-25,Cash,Withdrawal,59920
T02431,A00859,null,Check,Deposit,18968
T02432,A00652,2018-04-18,Cash,Withdrawal,18701
,A00692,2021-12-22,Cash,Purchase,55500
T02434,A00211,2014-07-08,Credit_Card,Withdrawal,58077
T02435,A00158,2016-07-05,Credit_Card,Transfer,49213
T02436,A00597,2017-09-16,Cash,Deposit,75358
T02437,A00631,2018-04-28,Debit_Card,Withdrawal,54829
T02438,A00093,2022-09-24,Credit_Card,Deposit,35748
T02439,A00240,2016-09-21,Check,Purchase,2126
T02440,,2020-02-19,Debit_Card,Purchase,24319
T02441,A00918,2018-11-28,Debit_Card,,6796
,A00814,2016-02-20,Debit_Card,Transfer,56060
T02443,A00660,2018-10-24,Check,Transfer,89595
T02444,A00787,2016-04-10,Credit_Card,Purchase,80015
T02445,A00432,2017-08-06,Check,,35191
T02446,A00108,2017-06-06,Debit_Card,Withdrawal,3474
T02447,A00443,2016-11-08,Debit_Card,Purchase,33832
T02448,A00199,2017-01-31,,Purchase,75098
T02449,A00768,2021-04-08,Cash,Deposit,null
T02450,A00143,2021-02-18,Cash,,2896
T02451,A00768,null,Cash,Transfer,null
,A00601,2016-07-07,Check,Deposit,13739
T02453,A00163,2020-04-06,Debit_Card,Purchase,94967
T02454,A00644,null,Cash,Withdrawal,24659
T02455,A00004,2021-01-31,Cash,Deposit,7306
T02456,A00562,2021-09-01,,Transfer,79744
,A00131,2021-05-27,Credit_Card,Withdrawal,68205
,A00616,2021-09-11,Check,Purchase,3876
T02459,A00913,2014-11-07,Check,Withdrawal,73349
T02460,A00603,2017-07-04,Credit_Card,Purchase,51154
T02461,A00416,2021-10-19,Check,Withdrawal,21066
T02462,A00954,2020-06-12,Debit_Card,Purchase,95858
T02463,A00332,2015-01-22,Check,Withdrawal,44644
T02464,A00038,null,,Transfer,47966
,A00832,2016-09-30,Cash,Transfer,45791
T02466,A00092,2019-01-26,Debit_Card,Transfer,47787
T02467,A00065,2018-07-29,Check,Transfer,71314
T02468,A00605,2019-02-27,Debit_Card,Withdrawal,31924
T02469,A00020,2020-04-06,Credit_Card,Deposit,3153
T02470,A00469,2017-04-03,Debit_Card,,33626
T02471,A00318,2023-01-01,Credit_Card,Deposit,28855
T02472,A00495,2017-03-29,Check,Deposit,null
T02473,A00528,2017-08-01,,,null
T02474,A00736,2016-01-25,Cash,Withdrawal,null
T02475,,2019-02-07,Check,Purchase,43614
,A00284,2020-10-24,Cash,Transfer,92155
T02477,A00176,2017-01-30,Debit_Card,Deposit,56387
T02478,A00462,2014-09-03,Credit_Card,Withdrawal,63391
T02479,A00379,2015-04-05,,Deposit,17629
T02480,A00023,2019-10-18,Credit_Card,Transfer,4019
T02481,A00857,2016-10-12,,Deposit,34197
T02482,A00050,2023-05-28,Check,Deposit,54669
T02483,,2020-10-20,Debit_Card,Deposit,34642
T02484,A00749,2016-06-28,Check,Purchase,70522
T02485,A00237,2016-02-10,Credit_Card,Transfer,38179
T02486,A00844,2022-05-01,Debit_Card,Withdrawal,69120
T02487,,2023-02-08,Credit_Card,Deposit,79927
T02488,A00035,2015-12-20,Cash,Transfer,51664
T02489,A00658,null,Cash,Transfer,63641
T02490,A00813,2019-08-31,,Purchase,81316
T02491,A00928,2013-11-07,Credit_Card,Withdrawal,59246
T02492,A00412,2022-08-25,Check,Deposit,60115
,A00057,2019-12-03,Check,Deposit,61557
T02494,A00007,null,Check,Transfer,19744
T02495,A00800,2019-09-11,Credit_Card,Purchase,null
T02496,A00112,2021-01-23,Cash,Transfer,18040
T02497,A00564,null,Cash,Transfer,68347
,A00669,2015-12-14,Credit_Card,Withdrawal,9887
T02499,A00085,2016-03-24,,Purchase,19133
T02500,A00568,2018-04-20,Check,Purchase,11873
T02501,A00656,null,Debit_Card,Deposit,27052
T02502,A00746,2023-08-20,Debit_Card,Withdrawal,51531
T02503,A00135,null,Check,Withdrawal,54395
T02504,A00677,2023-03-01,Cash,Purchase,42005
T02505,A00901,2017-04-07,Cash,Transfer,3537
T02506,A00171,2014-04-22,Credit_Card,Deposit,80294
T02507,A00892,2015-03-31,Cash,,93479
T02508,A00976,2019-05-03,Cash,Purchase,2458
T02509,A00442,2021-06-10,Cash,Purchase,null
T02510,,2016-01-03,Debit_Card,Withdrawal,43324
T02511,A00791,2016-05-28,Debit_Card,Deposit,23846
T02512,A00418,2016-02-09,Credit_Card,Withdrawal,72349
T02513,A00745,2014-03-22,Debit_Card,Deposit,10793
T02514,A00645,2013-11-21,Check,Purchase,62642
T02515,A00654,2016-04-09,Credit_Card,Withdrawal,81912
T02516,,2021-10-28,Check,Purchase,40645
T02517,A00699,2022-06-21,Check,Purchase,9539
T02518,,2014-05-11,Check,Deposit,1780
T02519,A00169,2017-04-26,Cash,Deposit,58809
T02520,A00284,2021-10-02,,Transfer,null
,A00305,2014-08-29,Check,Transfer,null
T02522,A00388,null,Cash,Purchase,53549
T02523,,2018-02-26,Credit_Card,,null
,A00481,2020-09-15,Debit_Card,Withdrawal,75571
T02525,A00611,2015-05-01,Credit_Card,Deposit,null
T02526,,2022-05-02,Cash,Withdrawal,95824
T02527,A00581,2018-01-03,Credit_Card,Transfer,22716
T02528,A00886,2018-03-04,Credit_Card,Transfer,44927
T02529,A00446,2020-06-20,,Purchase,null
T02530,,2018-01-23,Credit_Card,,54363
T02531,A00411,2022-05-09,Cash,Withdrawal,49838
T02532,A00992,2014-12-18,Debit_Card,Transfer,7596
T02533,A00298,2022-11-13,Check,Withdrawal,32855
T02534,A00968,2020-07-25,Credit_Card,Deposit,59865
T02535,A00913,2018-04-06,Cash,Purchase,87969
T02536,A00032,2016-12-28,Credit_Card,Purchase,21708
T02537,A00874,2013-11-10,Check,Purchase,40216
T02538,A00365,2014-12-19,Check,Withdrawal,67376
,A00977,2015-10-21,Cash,Withdrawal,47784
T02540,A00235,null,Cash,Transfer,13806
T02541,A00200,null,Check,Deposit,46397
T02542,A00569,2018-02-06,Check,Withdrawal,39606
T02543,,2018-10-21,Debit_Card,Purchase,68736
T02544,,2021-12-13,Check,Transfer,78928
T02545,A00064,2016-08-27,Credit_Card,Purchase,32057
T02546,A00450,null,,Transfer,26352
T02547,A00813,2017-06-05,Debit_Card,Transfer,32435
T02548,A00450,2014-12-24,Credit_Card,Withdrawal,57891
T02549,A00433,2015-12-12,Check,Withdrawal,77370
,A00878,2015-10-04,Debit_Card,Withdrawal,38278
T02551,A00220,2017-01-25,Credit_Card,Transfer,95091
T02552,A00293,2021-02-15,Cash,Transfer,55249
T02553,,2022-11-18,Debit_Card,,null
T02554,A00611,2016-11-10,Debit_Card,Deposit,74207
T02555,A00946,2022-04-26,Cash,,null
,A00806,2014-02-20,Cash,Transfer,19346
T02557,A00248,2021-10-29,Debit_Card,,94944
T02558,A00277,null,Credit_Card,Withdrawal,15564
,A00999,2015-04-28,Debit_Card,Transfer,91744
T02560,A00655,2018-10-30,Credit_Card,Deposit,46041
T02561,A00095,2019-12-03,Check,,1510
T02562,,2023-04-06,Cash,Withdrawal,61718
T02563,A00517,2014-04-28,Check,Deposit,89849
T02564,,null,Credit_Card,,78803
T02565,A00463,2016-09-19,Cash,Deposit,55583
T02566,A00712,2016-01-23,Debit_Card,Deposit,92464
T02567,A00537,null,Check,Deposit,75761
T02568,A00788,2017-09-10,Check,,42455
T02569,A00316,2016-10-30,Credit_Card,Deposit,86345
,A00727,2022-10-21,Cash,Transfer,null
T02571,A00254,2022-01-04,Debit_Card,Deposit,62493
T02572,A00809,null,Check,Deposit,41057
T02573,,2014-06-14,Check,Deposit,57564
T02574,A00146,2014-09-07,Cash,Withdrawal,27412
T02575,A00394,2017-04-29,Check,Purchase,80903
T02576,A00569,2022-11-09,Check,,81332
,A00409,2019-09-30,Cash,Deposit,63306
T02578,A00057,2019-02-28,Check,Withdrawal,69943
T02579,A00044,2015-08-10,Check,Purchase,47400
T02580,A00053,2019-01-21,Check,Purchase,32149
T02581,,2014-11-14,Cash,,null
T02582,A00777,2019-06-11,Cash,Deposit,62744
T02583,A00359,2016-06-03,Cash,Deposit,5542
T02584,,2020-12-27,Debit_Card,Purchase,7448
,A00465,2022-05-13,Cash,Transfer,84758
,A00825,2014-04-08,Debit_Card,Transfer,81583
T02587,,2016-02-12,Debit_Card,Purchase,38507
T02588,A00480,null,Credit_Card,Deposit,79205
T02589,A00976,2018-05-31,Check,Withdrawal,null
T02590,A00616,2015-10-25,Credit_Card,Transfer,10120
T02591,A00858,2017-07-17,Check,Deposit,null
T02592,A00827,2017-12-13,Check,Deposit,9694
T02593,A00997,2022-10-08,Credit_Card,Transfer,84119
T02594,A00924,null,Credit_Card,Deposit,54783
,A00814,2018-10-04,Check,,17914
T02596,A00362,2017-04-02,Check,Transfer,11668
T02597,A00057,2022-05-10,Debit_Card,Withdrawal,70287
T02598,A00799,2020-01-14,Credit_Card,,31043
T02599,A00213,2016-04-29,Check,Transfer,53484
T02600,A00437,null,Debit_Card,Purchase,13342
T02601,A00772,2014-10-30,Credit_Card,Deposit,61814
T02602,A00329,2021-12-20,Check,Purchase,13986
T02603,A00600,2015-04-07,Cash,Withdrawal,null
T02604,A00600,2019-10-27,Check,Withdrawal,5674
,A00747,2020-03-04,Check,Withdrawal,1441
T02606,A00060,2017-05-07,,Purchase,17606
T02607,A00105,2013-11-10,,Transfer,66351
T02608,A00113,2018-02-17,Cash,Deposit,79291
T02609,A00998,null,,Purchase,32894
T02610,A00544,2019-02-19,Check,Purchase,90042
,A00406,null,Check,Deposit,4062
T02612,A00557,2018-05-21,Cash,Withdrawal,58240
T02613,A00975,2016-06-22,Check,Deposit,78018
T02614,A00211,2018-12-03,,Withdrawal,17755
T02615,A00571,2019-06-30,Check,,null
T02616,A00493,2016-04-21,Debit_Card,Purchase,65695
T02617,A00284,2019-06-11,Credit_Card,Deposit,30641
T02618,A00130,2018-08-14,Cash,Deposit,79934
T02619,A00463,null,,Deposit,84988
T02620,,2020-07-27,Check,Withdrawal,49613
T02621,,2014-02-22,Check,Deposit,67452
T02622,A01000,2022-11-04,Debit_Card,Transfer,16188
T02623,A00979,2022-07-20,,Withdrawal,95594
T02624,A00420,2015-08-20,Cash,Withdrawal,62325
T02625,A00224,2016-05-13,Credit_Card,Withdrawal,86266
T02626,A00761,2019-09-30,Check,Purchase,44787
T02627,A00012,2016-01-19,Cash,Withdrawal,60200
,A00434,2019-07-14,Credit_Card,Purchase,85506
T02629,A00775,2014-03-24,Debit_Card,Deposit,12379
T02630,A00244,2021-01-14,Debit_Card,Purchase,11329
T02631,A00884,2017-12-07,Credit_Card,Deposit,76299
T02632,A00535,2020-04-17,Debit_Card,Transfer,29442
T02633,A00707,2016-03-16,Cash,Withdrawal,43173
,A00523,2016-06-04,Debit_Card,Transfer,75295
T02635,A00899,2016-11-16,Credit_Card,Withdrawal,76980
T02636,A00462,2017-06-09,Cash,Transfer,null
T02637,,2022-10-03,Credit_Card,Transfer,57719
T02638,A00206,2019-09-16,Cash,Deposit,83812
T02639,A00287,2021-06-18,Cash,Transfer,35513
T02640,A00950,2019-01-04,Debit_Card,Transfer,78738
T02641,A00715,2014-12-03,,Deposit,67182
T02642,A00787,2019-03-12,Check,Deposit,39134
T02643,A00107,2014-10-20,Credit_Card,Withdrawal,35858
T02644,A00740,2019-09-26,Cash,Purchase,94177
T02645,A00290,2018-11-22,Check,Deposit,null
T02646,A00524,2022-04-02,Cash,Purchase,47070
T02647,A00175,2014-03-08,Check,Transfer,78576
,A00922,2021-06-25,,Purchase,75630
T02649,A00236,2020-11-10,Credit_Card,Purchase,64246
T02650,A00181,2022-04-14,Debit_Card,Transfer,null
T02651,A00536,2014-11-02,Cash,Transfer,54178
T02652,A00453,2022-02-28,Check,Withdrawal,null
T02653,A00258,2023-06-14,Credit_Card,,74145
T02654,A00227,2019-07-09,Cash,Deposit,22053
T02655,A00651,2017-10-14,Debit_Card,Transfer,26349
T02656,A00840,2014-12-17,Check,Deposit,50780
T02657,A00091,2021-01-30,Check,Purchase,66805
,A00143,2019-03-27,Check,Withdrawal,71939
,A00548,2023-07-08,Debit_Card,Deposit,51133
T02660,A00727,2019-09-22,Cash,Withdrawal,31899
T02661,A00004,2021-08-30,,Transfer,97331
T02662,A00034,2023-05-01,Credit_Card,Purchase,27153
T02663,A00029,2014-10-10,,Transfer,58038
,A00060,2014-11-03,Debit_Card,Transfer,79282
T02665,A00429,2016-08-26,Check,Transfer,27528
T02666,A00272,2014-09-30,Cash,Transfer,50401
T02667,A00387,2022-02-26,Credit_Card,Withdrawal,null
T02668,A00932,2017-01-31,Credit_Card,Purchase,78758
T02669,A00839,2016-03-13,Credit_Card,Transfer,75943
T02670,A00027,2013-10-31,Cash,Withdrawal,46420
,A00892,2019-06-07,Debit_Card,Withdrawal,43768
T02672,A00683,2016-11-13,Cash,Transfer,null
T02673,,2014-03-31,Check,Deposit,59991
T02674,A00260,2022-09-28,Check,Transfer,3527
T02675,A00380,null,Cash,Deposit,5406
T02676,A00908,2021-11-05,Check,Withdrawal,88166
T02677,A00987,2022-10-15,Cash,Transfer,43194
T02678,A00122,2014-09-28,Cash,Purchase,14572
,A00999,2021-06-16,Credit_Card,Purchase,61234
,A00323,2018-05-08,Credit_Card,Transfer,90070
T02681,A00530,2019-06-20,,Purchase,51940
T02682,A00136,2020-03-03,Debit_Card,Deposit,null
,A00210,2018-08-27,Cash,Transfer,34400
T02684,A00036,2019-04-08,Cash,Transfer,30297
T02685,A00748,2018-04-26,Check,Purchase,49360
T02686,A00022,2020-11-13,Cash,Deposit,79315
T02687,A00680,null,,Withdrawal,24652
T02688,,2016-11-26,Debit_Card,Deposit,91347
T02689,A00346,2021-10-11,Cash,Deposit,2734
T02690,A00415,2018-03-12,,Withdrawal,4672
T02691,A00654,2016-05-02,Credit_Card,Transfer,14201
T02692,A00367,2023-02-09,Check,Transfer,77900
T02693,A00350,2017-03-24,Check,Deposit,88681
T02694,A00466,2022-12-13,Check,Deposit,58145
T02695,A00418,2016-11-12,,Purchase,15150
T02696,,2014-01-17,Debit_Card,Withdrawal,null
T02697,A00033,2017-12-21,Check,Deposit,47095
T02698,A00026,null,Check,Deposit,56952
T02699,A00181,null,,Deposit,96530
T02700,A00324,2019-02-22,Credit_Card,Withdrawal,13938
T02701,,2015-04-23,Cash,,40531
T02702,A00324,2018-11-26,Cash,Deposit,98856
T02703,A00744,2020-01-05,Debit_Card,Purchase,21580
T02704,,2021-09-06,Credit_Card,Deposit,65997
T02705,A00514,2022-07-15,Check,Withdrawal,69349
T02706,A00314,2020-11-06,Debit_Card,Deposit,66976
T02707,A00539,2021-02-13,Debit_Card,Deposit,null
T02708,A00394,2016-08-05,Cash,Withdrawal,19123
T02709,A00364,2018-12-27,,Transfer,null
T02710,A00045,2022-07-12,Debit_Card,Transfer,null
T02711,A00072,2022-10-08,Cash,Deposit,93941
T02712,A00059,2023-06-14,,Deposit,81745
T02713,A00504,null,Credit_Card,Deposit,72429
,A00652,2016-12-02,Cash,Deposit,3302
T02715,A00732,2017-10-19,Credit_Card,Deposit,null
T02716,A00838,2017-05-01,Check,Deposit,16109
T02717,A00641,null,Credit_Card,Withdrawal,28960
T02718,A00574,2017-09-29,Cash,Withdrawal,85568
T02719,A00228,null,Cash,Deposit,37862
T02720,A00766,2019-12-30,Debit_Card,Withdrawal,38291
T02721,A00205,2020-08-26,Cash,Deposit,21952
,A00419,2022-06-10,Cash,Deposit,54622
T02723,A00370,2019-02-12,,,45143
T02724,A00931,2015-03-20,Debit_Card,Transfer,30971
T02725,A00284,null,Credit_Card,Withdrawal,23774
T02726,A00519,2015-08-26,Check,Deposit,4285
T02727,A00163,2016-09-07,,Withdrawal,23831
T02728,A00325,2021-04-19,Cash,Purchase,19727
T02729,A00009,2019-03-20,Check,Withdrawal,12739
T02730,,2023-01-30,Debit_Card,Transfer,44437
T02731,A00788,2017-01-29,Credit_Card,Withdrawal,33559
T02732,A00185,2013-11-22,Credit_Card,Purchase,null
T02733,A00698,2018-09-16,,,39990
T02734,,2017-05-19,Credit_Card,Withdrawal,null
T02735,A00557,2013-11-29,,Deposit,78235
,A00102,2021-12-08,Cash,Deposit,15486
T02737,A00968,2014-11-21,Credit_Card,Purchase,null
T02738,A00742,2016-01-14,,Withdrawal,70703
,A00007,null,Debit_Card,Withdrawal,22680
T02740,A00856,2021-05-11,Debit_Card,Deposit,81237
T02741,A00353,2017-11-08,Debit_Card,Transfer,23914
T02742,A00846,2018-09-22,Debit_Card,Purchase,83879
,A00980,2017-10-29,Credit_Card,Transfer,null
T02744,A00827,2021-02-14,Check,Withdrawal,1796
T02745,A00640,null,Check,Withdrawal,1747
T02746,A00816,2014-05-01,Credit_Card,Withdrawal,88219
T02747,A00196,null,Debit_Card,,26543
,A00660,2018-02-01,Check,Transfer,null
T02749,A00247,2020-02-19,Credit_Card,Deposit,74132
T02750,A00948,2019-03-02,Credit_Card,,43628
T02751,A00800,2017-03-18,Check,Deposit,92190
T02752,A00795,2017-12-09,Credit_Card,Deposit,44385
T02753,A00403,2016-09-09,Check,Purchase,58574
T02754,A00500,2019-02-22,Check,Purchase,27865
T02755,A00097,2016-01-03,Check,Deposit,46729
T02756,A00649,2017-01-13,Cash,Transfer,46629
T02757,,2013-10-18,Debit_Card,,96913
T02758,A00632,2018-09-15,Check,Transfer,29551
T02759,A00237,2016-12-28,,Purchase,90635
T02760,A00332,2020-03-08,Cash,,5553
T02761,A00595,2019-06-06,Credit_Card,Deposit,77137
T02762,A00456,2017-05-01,Check,Deposit,54174
T02763,A00928,2022-07-21,Check,Purchase,8194
T02764,A00728,2015-08-15,Credit_Card,Withdrawal,82221
T02765,A00917,2016-04-27,Credit_Card,Withdrawal,4940
T02766,A00322,2020-03-28,Debit_Card,Deposit,79704
T02767,A00326,2017-07-17,Cash,Transfer,null
T02768,A00723,2016-09-19,Credit_Card,Transfer,null
T02769,A00171,2018-03-24,Cash,Deposit,13924
T02770,A00717,2021-08-27,Credit_Card,Deposit,12109
T02771,A00255,2021-03-01,Credit_Card,Withdrawal,null
,A00771,2018-05-14,,Withdrawal,18198
T02773,A00389,2013-12-23,Cash,Purchase,19111
T02774,,2016-12-09,,Purchase,95292
T02775,A00822,2019-08-09,Debit_Card,Deposit,78055
T02776,A00567,2018-01-28,Cash,,73881
T02777,A00608,2014-05-22,Check,Purchase,null
,A00519,2022-10-07,Credit_Card,,34053
T02779,A00678,2016-11-16,Debit_Card,Withdrawal,39265
T02780,A00517,2015-07-23,Cash,Withdrawal,345
T02781,A00018,2015-03-01,Check,Purchase,66157
T02782,A00751,2019-01-27,Debit_Card,Withdrawal,45022
T02783,A00130,2015-05-08,Credit_Card,Withdrawal,60542
T02784,A00610,2017-07-27,Check,Purchase,65035
T02785,A00671,null,Cash,Purchase,null
,,2016-01-27,Check,Deposit,85962
T02787,,2021-11-16,Cash,Withdrawal,60874
T02788,,2014-04-15,Cash,Withdrawal,80927
T02789,A00607,2021-06-05,Cash,Purchase,52937
T02790,A00671,2016-03-08,,Transfer,50874
T02791,A00685,2020-04-16,Cash,Transfer,90367
,A00179,2021-12-27,Debit_Card,Transfer,null
T02793,A00542,2018-07-17,Check,Transfer,null
T02794,,2016-06-08,Credit_Card,Deposit,14436
T02795,A00545,2014-08-11,Credit_Card,Transfer,76237
,A00273,2016-06-30,Credit_Card,Transfer,81829
T02797,A00615,2019-06-16,Cash,Withdrawal,93934
T02798,,2019-09-04,Check,Withdrawal,46052
T02799,A00542,2020-02-01,Debit_Card,Deposit,36215
T02800,,2014-10-11,Credit_Card,Purchase,92278
T02801,A00042,2016-12-01,Credit_Card,Transfer,50546
T02802,,2014-03-10,Cash,Withdrawal,18200
T02803,A00813,null,Cash,Transfer,46640
T02804,A00170,2016-05-17,Check,Deposit,50341
,A00386,2023-08-17,Cash,Deposit,38950
T02806,A00438,2023-04-16,Debit_Card,Purchase,96350
T02807,A00295,2014-08-07,Credit_Card,Deposit,47473
T02808,A00253,2022-01-11,,Deposit,43171
T02809,,2018-12-01,Check,Withdrawal,58357
,A00410,2016-08-09,Cash,Deposit,19476
T02811,A00222,2021-08-30,Check,,54988
T02812,A00645,2018-06-07,Debit_Card,Purchase,65788
T02813,A00155,2014-06-30,Debit_Card,Deposit,11209
T02814,A00557,2022-08-21,Cash,Withdrawal,91827
T02815,A00452,2016-01-17,Cash,,36982
T02816,A00443,2015-04-14,Credit_Card,Purchase,12498
T02817,,2014-09-12,Credit_Card,Withdrawal,3535
T02818,A00281,2015-06-14,Check,Withdrawal,null
T02819,A00947,2018-06-08,Debit_Card,,null
T02820,A00890,null,Cash,Purchase,77347
,A00303,2019-04-24,Credit_Card,Withdrawal,6305
T02822,A00290,2014-12-15,Credit_Card,Transfer,null
T02823,A00430,null,Credit_Card,Transfer,44912
T02824,A00352,2018-09-06,Check,Deposit,13935
,A00063,2014-10-01,Cash,Deposit,55323
T02826,A00867,2022-05-12,,Purchase,99946
T02827,A00392,null,Credit_Card,Deposit,96652
T02828,,2014-04-21,Cash,Deposit,54430
T02829,A00576,null,Cash,Purchase,64353
T02830,A00489,2018-11-12,Cash,Transfer,28995
T02831,A00472,2014-10-16,Check,Withdrawal,13045
T02832,A00560,2016-06-01,Check,Deposit,35324
T02833,,null,Credit_Card,Purchase,21553
T02834,A00965,2021-01-06,Check,Purchase,null
T02835,A00161,2023-03-24,Cash,Purchase,36324
T02836,A00775,null,Credit_Card,,null
T02837,A00457,2017-08-12,Check,Withdrawal,67986
T02838,A00280,2015-11-02,Check,Purchase,529
T02839,A00279,2022-03-12,Credit_Card,Purchase,1387
T02840,A00586,2017-07-27,Check,Purchase,81826
T02841,,2016-06-02,,Transfer,16341
T02842,A00736,null,Cash,Transfer,3532
T02843,A00078,2021-02-09,Debit_Card,Transfer,36534
T02844,A00335,null,Check,Withdrawal,54934
T02845,A00026,2015-05-15,Cash,,80702
T02846,A00827,2017-11-19,Credit_Card,Purchase,15882
T02847,A00369,2023-03-09,,Purchase,18316
T02848,A00055,2014-04-05,Cash,Withdrawal,39849
T02849,A00949,2015-01-29,Cash,Deposit,9354
T02850,A00831,2014-08-24,Debit_Card,Withdrawal,73284
,A00288,2019-12-07,Debit_Card,Transfer,67007
T02852,A00092,2019-09-20,Check,Withdrawal,84363
T02853,A00624,2018-11-20,Credit_Card,Withdrawal,1339
