ACCOUNT_ID,CUSTOMER_ID,BRANCH_ID,OPENING_BALANCE,ACCOUNT_OPEN_DATE,ACCOUNT_TYPE,ACCOUNT_STATUS
a00342,,b00003,763168,2014-04-13,,PENDING
A00343,c00343,B00047,92319,2023-02-28,SAVINGS,active
A00344,,B00038,534558,2023-04-15,FIXED DEPOSIT,pending
A00345,C00345,B00012,670325,2018-01-20,Checking,Pending
A00346,,B00041,180632,2021-02-25,fixed deposit,
A00347,C00347,b00042,228774,2017-09-19,Fixed Deposit,active
A00348,c00348,b00001,243327,2018-01-28,Savings,PENDING
a00349,,b00028,678528,2014-08-12,Savings,pending
A00350,c00350,b00020,864802,2020-06-03,CHECKING,Active
a00351,C00351,b00010,994390,2017-08-23,Fixed Deposit,PENDING
A00352,C00352,b00047,805416,null,Checking,Pending
,C00353,B00009,185013,2018-11-03,CHECKING,Closed
A00354,,b00035,450904,2016-08-22,Fixed Deposit,CLOSED
a00355,,B00047,675908,2016-01-01,FIXED DEPOSIT,Closed
A00356,C00356,B00034,321128,2019-12-12,Savings,Active
A00357,C00357,b00046,null,null,fixed deposit,ACTIVE
A00358,C00358,b00005,864582,2015-09-21,checking,closed
A00359,C00359,,51305,null,Checking,pending
a00360,C00360,b00033,352292,2017-07-28,fixed deposit,pending
a00361,C00361,B00030,188139,2017-06-15,SAVINGS,Pending
A00362,c00362,B00021,55448,2019-12-11,Fixed Deposit,PENDING
A00363,c00363,B00014,243438,2022-07-01,checking,Pending
A00364,c00364,,842602,2022-02-10,savings,CLOSED
A00365,C00365,B00004,291819,2018-03-04,Fixed Deposit,Pending
A00366,C00366,B00036,168048,2014-03-12,FIXED DEPOSIT,active
A00367,C00367,b00020,null,2023-04-20,checking,Active
A00368,,b00008,662377,2022-11-30,SAVINGS,active
a00369,c00369,b00031,723931,2015-09-11,Fixed Deposit,pending
a00370,c00370,B00005,406477,2022-07-12,Savings,active
a00371,c00371,B00009,896800,null,CHECKING,ACTIVE
a00372,C00372,B00027,416191,2014-01-09,Savings,Closed
A00373,C00373,,3404,2016-10-29,SAVINGS,ACTIVE
a00374,c00374,b00028,551620,2015-09-01,Checking,Closed
A00375,C00375,B00033,226250,2023-04-02,savings,ACTIVE
A00376,c00376,b00014,563977,2016-03-23,Fixed Deposit,PENDING
a00377,c00377,,603491,2018-04-04,FIXED DEPOSIT,closed
a00378,C00378,B00048,650953,2013-11-17,Savings,CLOSED
a00379,c00379,b00016,null,2021-05-21,Fixed Deposit,Closed
a00380,c00380,b00002,11581,2021-07-21,CHECKING,closed
,C00381,B00031,617727,2014-04-07,Savings,PENDING
a00382,C00382,b00015,318093,2019-11-28,Savings,active
A00383,,b00037,725704,2015-12-08,Fixed Deposit,ACTIVE
A00384,C00384,B00043,448562,2016-07-31,savings,Closed
A00385,C00385,B00020,229892,2019-05-27,checking,pending
A00386,C00386,B00040,45075,2018-10-12,Savings,ACTIVE
a00387,c00387,B00007,767258,2018-11-29,Savings,ACTIVE
,C00388,b00041,451972,2018-03-12,Checking,PENDING
,c00389,,819026,2020-06-30,Savings,ACTIVE
,C00390,b00040,634586,2016-12-17,savings,closed
a00391,C00391,b00016,103732,2023-06-27,SAVINGS,Pending
A00392,c00392,,438038,2018-02-21,Checking,PENDING
a00393,c00393,B00042,676093,2017-08-25,FIXED DEPOSIT,CLOSED
A00394,C00394,b00028,694668,2023-07-28,Fixed Deposit,active
A00395,C00395,b00011,12634,2014-10-06,,Pending
A00396,C00396,B00050,87597,2018-05-10,CHECKING,
a00397,C00397,b00005,null,2023-05-22,Checking,
A00398,C00398,b00017,850509,2017-04-05,Fixed Deposit,Closed
A00399,C00399,b00038,776617,2023-03-30,Fixed Deposit,active
A00400,c00400,,null,2018-11-05,CHECKING,closed
A00401,C00401,B00020,54726,2016-04-04,CHECKING,pending
A00402,c00402,B00049,495918,2018-05-27,checking,PENDING
a00403,C00403,B00019,116722,2017-07-21,fixed deposit,active
a00404,c00404,B00017,491490,2020-07-13,SAVINGS,Active
A00405,C00405,B00026,191345,2023-08-13,CHECKING,pending
A00406,C00406,B00022,null,2017-09-01,savings,ACTIVE
A00407,c00407,,null,2014-01-09,fixed deposit,pending
a00408,C00408,,791120,null,checking,Closed
a00409,C00409,b00042,336720,2016-12-23,FIXED DEPOSIT,closed
A00410,c00410,B00039,2358,2019-12-30,FIXED DEPOSIT,Closed
A00411,c00411,,899024,2016-06-02,checking,CLOSED
A00412,c00412,b00014,594183,2022-01-08,Checking,ACTIVE
a00413,C00413,B00050,335096,null,SAVINGS,closed
A00414,c00414,b00008,202164,2019-05-27,checking,Pending
A00415,C00415,B00042,409891,2014-06-12,FIXED DEPOSIT,
A00416,c00416,b00023,506004,2017-01-28,fixed deposit,PENDING
A00417,C00417,b00020,503935,2014-05-27,checking,active
A00418,c00418,b00002,196937,2018-12-17,FIXED DEPOSIT,pending
A00419,C00419,,124276,2017-09-05,CHECKING,active
a00420,C00420,b00049,321677,2020-10-05,,PENDING
A00421,C00421,b00031,478087,2020-06-24,SAVINGS,Pending
,c00422,B00025,null,2017-01-25,savings,ACTIVE
a00423,c00423,B00031,226201,2022-04-12,,
A00424,c00424,b00008,972819,2019-03-24,,CLOSED
A00425,C00425,B00025,988319,2015-03-20,Fixed Deposit,Closed
A00426,C00426,B00042,338879,2013-10-21,Checking,PENDING
A00427,c00427,b00031,514909,2014-04-26,,ACTIVE
A00428,c00428,b00027,406774,2021-01-05,Savings,Closed
A00429,,B00014,51646,null,Fixed Deposit,PENDING
A00430,C00430,b00024,794541,2015-07-17,Savings,closed
a00431,C00431,b00049,null,2015-01-26,Checking,Closed
a00432,C00432,B00050,null,2019-06-06,Savings,pending
A00433,C00433,B00004,null,2020-07-25,,
A00434,C00434,B00019,210863,2016-01-13,checking,active
A00435,C00435,B00023,350440,2019-06-28,fixed deposit,Closed
a00436,C00436,B00045,865930,2019-04-07,Fixed Deposit,closed
A00437,C00437,B00015,123564,2014-03-07,fixed deposit,closed
A00438,,,275257,2015-10-19,Checking,active
a00439,,B00045,null,2018-03-14,SAVINGS,CLOSED
A00440,C00440,B00019,null,2023-06-28,savings,Pending
a00441,C00441,B00004,904155,2018-11-21,FIXED DEPOSIT,active
A00442,,B00041,250584,2022-05-09,,Closed
,C00443,,340456,2015-08-09,Savings,CLOSED
A00444,C00444,b00017,666743,2022-11-30,Fixed Deposit,active
A00445,C00445,B00025,517130,2016-06-03,CHECKING,CLOSED
a00446,c00446,,null,2016-02-20,Checking,active
A00447,C00447,B00010,521521,2022-06-25,checking,Closed
A00448,C00448,B00018,499452,2021-10-24,,Closed
A00449,c00449,,null,2021-10-29,,ACTIVE
A00450,c00450,B00022,366339,2018-11-03,Fixed Deposit,ACTIVE
A00451,C00451,,428419,2022-07-24,Fixed Deposit,PENDING
A00452,C00452,B00008,172850,2016-05-16,Checking,CLOSED
A00453,C00453,B00017,117525,2017-02-15,Savings,Pending
a00454,C00454,,992796,2021-06-06,savings,CLOSED
a00455,c00455,b00025,125177,2015-03-09,SAVINGS,PENDING
,,B00028,203620,2022-11-24,savings,pending
A00457,C00457,B00033,432589,null,checking,PENDING
A00458,C00458,B00002,184994,2014-01-09,Fixed Deposit,active
A00459,C00459,B00044,411446,2018-12-24,fixed deposit,Closed
A00460,C00460,B00048,93240,2016-04-21,savings,closed
A00461,C00461,b00016,746361,2017-03-10,,CLOSED
A00462,c00462,B00027,855486,2019-08-27,Checking,
A00463,C00463,B00040,201101,null,Savings,pending
A00464,C00464,B00018,696517,2023-02-26,Checking,closed
a00465,,B00013,null,2019-09-04,FIXED DEPOSIT,closed
a00466,C00466,B00038,872553,2021-05-19,FIXED DEPOSIT,ACTIVE
a00467,c00467,B00044,517841,2020-11-01,CHECKING,PENDING
A00468,c00468,B00030,310949,2014-08-28,Checking,ACTIVE
A00469,C00469,,117552,2016-11-30,,closed
A00470,c00470,b00029,619578,2014-05-14,Fixed Deposit,
a00471,c00471,B00036,556070,2015-10-21,fixed deposit,PENDING
a00472,C00472,B00028,335539,2021-02-24,Checking,ACTIVE
A00473,,B00023,629735,2020-12-05,CHECKING,PENDING
A00474,C00474,,619618,2016-06-21,Fixed Deposit,PENDING
A00475,C00475,B00041,307198,2023-03-04,fixed deposit,
a00476,C00476,,null,2015-03-23,Checking,closed
A00477,c00477,B00003,551482,2015-07-29,fixed deposit,
A00478,C00478,B00019,592882,2022-06-20,Fixed Deposit,Pending
a00479,c00479,B00019,583831,2014-05-05,fixed deposit,active
A00480,C00480,B00047,860609,2022-02-18,savings,Pending
A00481,C00481,B00041,330648,2020-11-14,fixed deposit,Active
,C00482,b00049,351824,2021-05-17,SAVINGS,Pending
A00483,C00483,b00006,601290,2016-01-01,Checking,ACTIVE
A00484,C00484,B00019,null,null,CHECKING,Pending
,C00485,b00042,40104,2016-09-19,Savings,Closed
A00486,C00486,B00037,880516,2020-04-21,checking,Active
a00487,C00487,b00050,448660,2014-11-05,Savings,active
,c00488,b00035,685552,2021-05-13,Fixed Deposit,ACTIVE
A00489,C00489,b00011,867907,2020-09-25,SAVINGS,Pending
A00490,C00490,B00020,936857,2016-01-26,Fixed Deposit,closed
A00491,c00491,,null,2019-06-01,Checking,ACTIVE
A00492,c00492,B00014,795655,2015-03-18,checking,Active
,C00493,,120473,2017-03-03,Checking,ACTIVE
A00494,C00494,B00043,129019,2017-09-29,,ACTIVE
,C00495,B00041,845656,2015-05-01,checking,pending
a00496,C00496,b00004,null,2014-07-30,CHECKING,Active
A00497,C00497,b00028,529707,2018-08-28,savings,
a00498,c00498,b00028,647117,2015-12-25,Savings,ACTIVE
a00499,C00499,b00049,222143,2016-01-26,CHECKING,PENDING
A00500,c00500,B00009,524611,2020-03-14,savings,CLOSED
A00501,C00501,B00030,null,2020-12-10,Savings,Active
A00502,c00502,B00023,570382,null,,
,,b00050,294352,2017-10-08,fixed deposit,active
a00504,C00504,b00041,123499,2016-01-07,savings,Pending
a00505,C00505,B00012,38432,2021-08-30,Savings,Closed
A00506,c00506,B00012,395959,2023-06-24,SAVINGS,ACTIVE
A00507,C00507,B00023,null,2015-12-30,Fixed Deposit,Closed
A00508,,b00026,null,2017-11-25,checking,PENDING
A00509,c00509,b00037,502666,2023-06-07,CHECKING,Pending
A00510,c00510,B00031,559017,2014-08-15,,CLOSED
A00511,,B00024,108995,2020-09-21,checking,CLOSED
A00512,C00512,b00012,463151,2016-12-24,Savings,Pending
A00513,C00513,B00032,554876,2017-03-11,Fixed Deposit,Pending
A00514,c00514,,401418,2021-12-10,Savings,Active
A00515,c00515,B00035,192079,2016-09-19,savings,Active
,c00516,B00023,905669,null,FIXED DEPOSIT,
A00517,C00517,B00031,null,2021-08-04,CHECKING,CLOSED
a00518,,B00050,252522,2014-09-13,SAVINGS,
,C00519,B00004,995593,2015-09-08,SAVINGS,Closed
A00520,C00520,B00038,734965,2015-12-28,CHECKING,pending
,C00521,,565453,2023-06-05,FIXED DEPOSIT,CLOSED
A00522,C00522,,849092,2019-11-29,savings,ACTIVE
,c00523,b00048,131136,2018-11-19,Savings,pending
a00524,c00524,B00043,333782,2020-05-08,,ACTIVE
,C00525,B00011,709949,2015-11-24,,Closed
A00526,C00526,B00032,879021,2017-09-23,Checking,pending
A00527,C00527,B00014,228569,2016-07-08,fixed deposit,Pending
a00528,c00528,B00023,901560,2018-07-09,CHECKING,Pending
A00529,C00529,B00025,830612,2014-09-03,,Closed
A00530,,B00030,339296,2014-10-23,Savings,Active
a00531,c00531,B00040,null,2019-07-02,SAVINGS,CLOSED
A00532,C00532,B00048,546691,2021-03-10,FIXED DEPOSIT,PENDING
A00533,c00533,B00021,298673,2017-01-13,FIXED DEPOSIT,Pending
A00534,C00534,B00005,238942,2021-01-20,checking,ACTIVE
A00535,C00535,B00026,530301,2020-09-02,Fixed Deposit,Active
a00536,C00536,B00046,854862,2014-09-21,fixed deposit,Active
a00537,c00537,b00022,239505,2022-09-18,savings,ACTIVE
a00538,C00538,b00029,890543,2015-06-06,savings,Active
A00539,C00539,B00041,null,2022-12-28,fixed deposit,Closed
a00540,C00540,B00010,900513,2019-12-01,checking,Closed
A00541,C00541,B00019,261401,2014-03-26,savings,PENDING
A00542,C00542,b00019,null,2021-02-11,fixed deposit,CLOSED
a00543,c00543,b00044,594299,2020-01-09,fixed deposit,CLOSED
A00544,c00544,B00029,938851,2019-07-02,,ACTIVE
a00545,c00545,B00006,394985,2022-03-04,checking,
A00546,c00546,B00018,833700,2017-05-29,Fixed Deposit,active
,C00547,b00049,204840,2021-04-25,savings,PENDING
A00548,,b00050,844458,2016-01-23,Fixed Deposit,pending
a00549,c00549,B00035,714953,2022-02-02,CHECKING,pending
A00550,c00550,B00011,null,2021-12-17,Savings,Active
a00551,C00551,B00036,177090,2022-06-26,FIXED DEPOSIT,Pending
A00552,C00552,b00022,null,2014-04-30,Checking,Pending
A00553,C00553,B00012,20915,2022-04-22,FIXED DEPOSIT,CLOSED
,C00554,B00036,533907,null,fixed deposit,ACTIVE
A00555,C00555,B00026,null,2021-07-07,savings,Pending
A00556,C00556,b00001,762387,2013-11-09,Fixed Deposit,active
A00557,C00557,B00044,104908,2015-12-12,SAVINGS,active
A00558,C00558,B00048,255865,2019-10-25,SAVINGS,closed
A00559,C00559,B00030,448533,2022-12-28,Checking,
,C00560,B00028,844805,2021-12-27,Checking,
a00561,C00561,b00004,944002,null,,Pending
A00562,C00562,b00048,23294,null,fixed deposit,closed
A00563,c00563,b00049,8771,2020-05-22,fixed deposit,Closed
a00564,c00564,b00040,66662,2018-02-27,checking,active
a00565,c00565,,399466,2023-03-18,fixed deposit,Closed
a00566,C00566,b00006,425540,2015-07-02,Savings,closed
,C00567,B00041,307024,2014-04-21,checking,Pending
A00568,C00568,B00048,407636,2022-10-23,SAVINGS,Active
a00569,C00569,b00025,647152,2015-12-24,Checking,CLOSED
a00570,,B00009,419787,2015-10-04,checking,ACTIVE
A00571,c00571,,702716,2015-10-24,checking,ACTIVE
a00572,c00572,B00035,298782,2020-05-25,Fixed Deposit,CLOSED
,C00573,B00043,671552,2017-10-17,checking,closed
A00574,c00574,b00010,808987,2020-01-15,Savings,ACTIVE
A00575,c00575,B00034,909010,2018-06-02,fixed deposit,pending
a00576,,B00041,12042,2020-12-20,fixed deposit,active
A00577,c00577,B00006,null,2014-04-06,CHECKING,Active
a00578,C00578,B00049,641176,2019-07-14,Checking,ACTIVE
A00579,,b00036,475971,2016-06-05,Savings,Pending
a00580,C00580,B00006,428264,2021-07-10,FIXED DEPOSIT,active
a00581,C00581,B00014,209152,2020-10-13,savings,Pending
A00582,C00582,b00041,null,2014-01-13,checking,Closed
a00583,C00583,b00038,37400,null,Fixed Deposit,Active
a00584,C00584,B00017,963751,2015-06-27,CHECKING,Active
a00585,,B00003,359857,2018-04-16,FIXED DEPOSIT,closed
A00586,c00586,,451806,2017-11-11,CHECKING,CLOSED
a00587,C00587,B00042,520741,2018-10-01,FIXED DEPOSIT,closed
A00588,c00588,b00024,499344,2021-10-21,FIXED DEPOSIT,PENDING
a00589,C00589,B00012,null,2014-11-17,FIXED DEPOSIT,pending
A00590,c00590,,136308,2021-02-01,FIXED DEPOSIT,active
A00591,c00591,b00029,733825,2022-01-06,SAVINGS,closed
A00592,,b00019,815922,null,SAVINGS,
a00593,c00593,b00024,841276,2022-04-18,SAVINGS,pending
A00594,C00594,B00030,467651,2019-02-27,Checking,pending
A00595,c00595,b00029,801081,2018-08-29,SAVINGS,
A00596,C00596,b00036,316653,2014-05-22,Fixed Deposit,Closed
a00597,C00597,B00012,609942,2014-02-18,SAVINGS,
A00598,C00598,B00014,664642,null,Savings,Pending
A00599,C00599,B00038,null,2021-08-09,checking,ACTIVE
A00600,C00600,B00008,260066,2020-01-12,checking,CLOSED
A00601,c00601,,685263,2017-09-13,Fixed Deposit,active
a00602,c00602,B00029,405535,2014-03-05,fixed deposit,ACTIVE
A00603,C00603,B00048,587268,2019-10-14,Savings,PENDING
A00604,c00604,B00045,17360,2019-09-12,SAVINGS,pending
A00605,C00605,B00038,785804,2021-01-11,CHECKING,pending
A00606,c00606,,null,2020-12-31,checking,closed
A00607,C00607,B00023,null,2014-01-25,CHECKING,closed
a00608,c00608,B00007,92513,2016-12-04,SAVINGS,ACTIVE
a00609,c00609,B00015,579476,null,Savings,ACTIVE
a00610,,B00034,344259,2019-03-12,,closed
A00611,C00611,B00044,310187,2019-05-03,Fixed Deposit,Pending
A00612,C00612,B00008,32816,2015-09-04,checking,PENDING
,C00613,B00007,554215,2017-12-17,FIXED DEPOSIT,Active
a00614,c00614,B00019,239904,2018-03-30,Savings,Pending
A00615,c00615,b00016,null,2015-04-16,Checking,ACTIVE
A00616,C00616,B00010,79423,2013-12-15,SAVINGS,Active
a00617,C00617,B00027,431089,2017-09-16,CHECKING,ACTIVE
A00618,C00618,,848127,2018-12-04,fixed deposit,
A00619,C00619,b00023,null,2021-09-09,checking,active
A00620,c00620,B00023,958022,2023-07-31,Savings,PENDING
a00621,C00621,B00025,288012,2023-08-04,checking,active
A00622,C00622,B00045,511781,2017-06-21,Fixed Deposit,closed
A00623,C00623,b00011,440858,2019-09-06,CHECKING,
a00624,C00624,b00014,159518,2022-12-03,savings,closed
A00625,C00625,B00012,137689,2018-06-23,checking,pending
A00626,c00626,B00006,448467,2018-08-11,fixed deposit,pending
a00627,C00627,B00025,570545,2022-01-26,Checking,CLOSED
a00628,C00628,B00035,888931,2019-08-04,Savings,Active
a00629,,B00002,586831,2020-09-08,checking,CLOSED
A00630,c00630,B00042,309005,2023-03-08,checking,ACTIVE
A00631,,b00028,692566,2016-02-27,checking,ACTIVE
,c00632,b00023,null,2017-09-17,SAVINGS,ACTIVE
A00633,C00633,B00049,442262,2014-01-24,savings,closed
A00634,C00634,b00024,121501,2021-05-29,FIXED DEPOSIT,closed
A00635,c00635,b00036,232869,2019-10-30,SAVINGS,active
a00636,c00636,B00033,605060,2016-08-12,Checking,
A00637,C00637,b00026,295997,2014-04-11,SAVINGS,PENDING
A00638,c00638,b00031,505416,2015-05-14,Checking,Closed
A00639,c00639,B00014,905426,null,Savings,CLOSED
A00640,C00640,,367122,2023-05-08,,Closed
,,B00016,null,2021-03-09,SAVINGS,active
A00642,,B00001,514946,2019-07-19,SAVINGS,pending
a00643,,b00043,331999,2022-07-30,,Closed
,c00644,,908292,2022-04-08,fixed deposit,pending
,C00645,B00007,440740,2017-12-17,,CLOSED
A00646,C00646,,null,2021-09-05,Checking,Closed
a00647,C00647,b00041,298299,2020-10-25,Savings,Active
A00648,C00648,b00015,218351,2013-12-04,CHECKING,CLOSED
a00649,C00649,b00031,984576,2017-09-07,savings,active
a00650,C00650,B00047,60218,2020-02-26,fixed deposit,closed
,,,null,2015-04-27,Checking,
A00652,c00652,b00036,346345,2023-04-06,fixed deposit,PENDING
A00653,C00653,B00020,833937,2021-02-03,Savings,
a00654,,B00049,185779,2017-01-02,Savings,closed
A00655,C00655,b00043,197506,2014-04-10,Checking,Pending
a00656,C00656,B00016,130758,2014-08-30,,closed
A00657,,b00009,854462,2022-12-06,Checking,pending
A00658,C00658,B00045,105751,2020-12-20,Savings,
A00659,c00659,b00045,833188,2016-11-23,CHECKING,CLOSED
a00660,C00660,b00041,348039,2021-10-05,FIXED DEPOSIT,
A00661,C00661,b00043,253625,2015-02-24,fixed deposit,active
a00662,C00662,B00007,905624,2023-04-30,,Pending
a00663,c00663,B00045,340071,null,CHECKING,
a00664,C00664,B00016,244722,2019-07-17,fixed deposit,active
A00665,C00665,B00040,65534,2022-12-10,SAVINGS,active
a00666,c00666,b00022,445136,2023-04-26,,pending
A00667,c00667,B00001,98174,2023-04-06,Fixed Deposit,ACTIVE
A00668,C00668,b00028,257527,2020-01-26,savings,active
A00669,c00669,b00036,62037,null,Savings,PENDING
A00670,c00670,B00017,264454,2015-10-02,SAVINGS,closed
A00671,c00671,B00046,779237,2023-03-06,SAVINGS,Active
A00672,c00672,B00033,81153,2021-01-30,,PENDING
a00673,c00673,b00035,217654,2021-03-20,Fixed Deposit,closed
a00674,C00674,B00045,825061,2022-03-08,Savings,Active
a00675,c00675,,54548,2019-10-26,CHECKING,active
a00676,C00676,,510435,2014-11-09,CHECKING,closed
A00677,c00677,B00009,30002,2014-12-05,fixed deposit,closed
A00678,C00678,B00032,684477,2021-12-12,Checking,Pending
A00679,C00679,,968170,2016-12-27,Savings,Closed
A00680,,B00009,265218,2014-05-13,Fixed Deposit,pending
A00681,C00681,b00021,879034,2016-06-12,checking,
a00682,C00682,b00006,806864,2016-06-01,checking,Active
a00683,C00683,b00045,null,2018-03-25,Fixed Deposit,Active
A00684,,B00026,476575,2014-11-03,savings,active
a00685,c00685,,492123,2015-12-09,fixed deposit,CLOSED
A00686,C00686,B00050,293677,2015-07-13,CHECKING,PENDING
a00687,C00687,B00047,600933,2015-10-05,Savings,Closed
a00688,c00688,b00033,541048,2021-10-13,savings,CLOSED
,,B00046,30681,2020-09-16,,
A00690,C00690,B00026,283486,2018-04-18,savings,
A00691,C00691,B00046,555525,2020-09-13,Checking,PENDING
A00692,c00692,B00050,null,2019-06-03,,PENDING
a00693,c00693,B00015,244538,2016-10-16,fixed deposit,Active
A00694,C00694,b00030,429779,2022-01-28,FIXED DEPOSIT,
,C00695,B00024,111604,2021-10-23,FIXED DEPOSIT,Closed
a00696,C00696,b00045,522109,2016-09-12,checking,Closed
A00697,c00697,B00033,293421,2016-11-10,checking,ACTIVE
,C00698,B00037,266462,2020-09-20,savings,closed
A00699,C00699,B00046,376818,2019-08-17,Checking,CLOSED
,,B00019,819689,2020-02-14,fixed deposit,Pending
A00701,C00701,B00013,34896,2019-02-05,FIXED DEPOSIT,closed
a00702,c00702,b00038,237918,2023-04-28,Savings,PENDING
A00703,C00703,B00002,645174,2016-07-19,,Active
a00704,C00704,b00019,622501,null,savings,pending
a00705,C00705,B00013,592670,2019-10-24,checking,CLOSED
a00706,C00706,B00008,null,null,Checking,ACTIVE
a00707,C00707,B00021,884992,2020-02-26,,ACTIVE
A00708,C00708,b00027,248310,null,Checking,Active
a00709,c00709,B00043,922704,2018-08-14,savings,ACTIVE
a00710,c00710,B00024,493608,2014-12-23,savings,CLOSED
A00711,C00711,b00026,28210,2016-05-25,Savings,Pending
a00712,C00712,B00033,121279,2016-06-09,FIXED DEPOSIT,Closed
A00713,C00713,B00031,492682,2017-04-06,Checking,active
a00714,C00714,B00020,692996,2018-05-30,savings,Active
A00715,,b00041,838211,2019-07-04,Savings,pending
A00716,,B00027,820373,2017-05-12,fixed deposit,
A00717,c00717,b00033,254563,2020-04-03,Checking,CLOSED
A00718,C00718,B00047,323276,2020-08-10,fixed deposit,Closed
A00719,c00719,b00031,null,null,CHECKING,closed
a00720,C00720,B00001,43174,2022-01-14,CHECKING,pending
a00721,c00721,B00012,810088,2019-04-15,CHECKING,Closed
,C00722,b00038,629236,2014-08-07,,Active
A00723,C00723,,764941,2018-03-19,,active
A00724,,B00016,750078,2017-08-28,Savings,CLOSED
A00725,c00725,,459552,2022-01-21,SAVINGS,Pending
a00726,c00726,b00019,344264,2017-11-18,SAVINGS,Active
A00727,C00727,b00027,400611,2023-03-12,SAVINGS,CLOSED
A00728,c00728,B00027,894409,2016-08-15,CHECKING,active
a00729,C00729,B00013,33897,2023-03-21,CHECKING,ACTIVE
A00730,c00730,B00037,908062,null,SAVINGS,Pending
A00731,C00731,B00025,386630,2020-06-17,FIXED DEPOSIT,Active
A00732,c00732,B00013,293178,2017-08-22,,active
A00733,C00733,B00003,701027,null,FIXED DEPOSIT,ACTIVE
a00734,C00734,B00049,null,2013-12-25,Checking,CLOSED
a00735,C00735,b00034,587511,2014-05-19,CHECKING,PENDING
A00736,c00736,,176433,2019-05-10,savings,closed
A00737,c00737,b00045,727836,2021-08-19,FIXED DEPOSIT,Active
A00738,C00738,b00045,896011,2022-11-11,checking,Pending
A00739,C00739,b00032,999613,2018-09-11,Savings,active
a00740,C00740,B00021,708700,2020-08-02,FIXED DEPOSIT,
A00741,c00741,b00002,678934,2016-05-31,Fixed Deposit,pending
a00742,C00742,B00037,519408,2017-06-12,fixed deposit,active
A00743,c00743,b00012,232342,2021-12-09,savings,active
A00744,c00744,b00007,null,2016-11-18,Fixed Deposit,closed
A00745,c00745,b00029,676560,null,CHECKING,Active
A00746,c00746,b00047,412774,2020-07-24,savings,ACTIVE
a00747,,B00007,584942,2020-05-11,Checking,active
a00748,C00748,B00006,563844,2020-10-12,fixed deposit,pending
a00749,C00749,B00040,589456,2015-03-15,savings,PENDING
A00750,C00750,,732355,2017-10-19,Checking,pending
A00751,C00751,B00011,28464,2020-11-30,savings,ACTIVE
A00752,C00752,,null,null,,Pending
a00753,c00753,b00048,295041,null,FIXED DEPOSIT,Closed
a00754,c00754,b00031,105322,2019-10-31,SAVINGS,
A00755,c00755,b00025,783953,null,CHECKING,PENDING
A00756,C00756,B00037,599274,2019-07-18,Checking,closed
A00757,c00757,B00019,396927,2022-04-14,SAVINGS,CLOSED
a00758,C00758,B00033,null,2018-03-03,fixed deposit,ACTIVE
a00759,c00759,,707008,2021-09-16,Fixed Deposit,active
a00760,,B00044,517382,2023-04-28,Fixed Deposit,CLOSED
A00761,c00761,,350431,2017-04-04,savings,pending
A00762,C00762,B00025,133703,2019-12-21,,active
a00763,C00763,b00046,467261,2019-06-16,checking,Pending
A00764,c00764,b00018,887250,2017-01-09,fixed deposit,
A00765,C00765,b00046,610122,2019-11-26,SAVINGS,CLOSED
A00766,c00766,B00031,254466,2022-03-15,Checking,
A00767,C00767,B00003,21795,2018-11-19,Checking,pending
a00768,C00768,b00047,97193,2014-02-13,Checking,ACTIVE
A00769,C00769,B00025,293481,2022-04-10,FIXED DEPOSIT,Pending
a00770,C00770,b00045,441002,2017-02-23,Checking,pending
a00771,C00771,B00012,868108,null,Checking,
A00772,,B00029,127494,2019-08-22,Fixed Deposit,PENDING
a00773,C00773,b00032,166046,null,Checking,active
,,B00010,579255,null,Checking,pending
a00775,c00775,B00014,17432,2019-07-08,Checking,Pending
A00776,,b00048,380550,2022-11-20,Checking,Active
a00777,c00777,B00050,882380,2016-04-10,Fixed Deposit,
A00778,C00778,,18402,2019-08-08,FIXED DEPOSIT,Pending
,C00779,b00031,415810,null,Fixed Deposit,ACTIVE
A00780,C00780,B00013,714694,2020-04-12,SAVINGS,
a00781,C00781,B00039,372988,2019-01-03,SAVINGS,Closed
A00782,c00782,B00017,45611,2016-09-25,,Active
a00783,c00783,B00038,91875,2015-03-23,CHECKING,pending
A00784,C00784,B00006,932025,2023-06-14,fixed deposit,active
A00785,c00785,b00013,468492,2017-06-29,Savings,ACTIVE
a00786,C00786,B00015,377980,2017-11-16,CHECKING,PENDING
A00787,c00787,b00013,null,2018-08-20,savings,Closed
A00788,c00788,B00033,916509,2023-05-04,checking,Active
a00789,C00789,B00029,555941,2020-06-05,CHECKING,closed
A00790,,B00002,149857,2022-02-23,Checking,Pending
a00791,C00791,b00028,197180,2020-10-02,fixed deposit,closed
A00792,C00792,,740713,2021-02-22,savings,Closed
A00793,c00793,B00027,789060,2020-12-19,SAVINGS,active
a00794,C00794,B00031,95614,2019-05-04,CHECKING,Closed
A00795,C00795,b00003,707017,2020-05-05,savings,PENDING
A00796,c00796,B00011,156817,2019-09-29,fixed deposit,closed
A00797,C00797,b00037,448614,2016-04-21,,Pending
A00798,C00798,b00006,259770,null,checking,Closed
A00799,C00799,B00037,410327,2022-07-27,,ACTIVE
A00800,C00800,B00031,153664,2023-06-27,checking,Active
A00801,C00801,b00023,20430,2014-01-09,SAVINGS,PENDING
,C00802,b00014,293242,2021-08-17,checking,Closed
a00803,C00803,b00040,455023,2020-05-28,checking,ACTIVE
a00804,c00804,b00018,299133,2022-01-15,SAVINGS,CLOSED
