ACCOUNT_ID,TRANSACTION_ID,TRANSACTION_DATE,TRANSACTION_MEDIA,TRANSACTION_TYPE,TRANSACTION_AMOUNT,_silver_loaded_at
A00091,T00154,2018-10-21,Cash,Withdrawal,77689,2026-04-17T08:27:31.745Z
A00120,T03700,2020-01-09,Credit_Card,Withdrawal,78738,2026-04-17T08:27:31.745Z
A00133,T04074,2020-06-10,Debit_Card,Purchase,22997,2026-04-17T08:27:31.745Z
A00143,T02450,2021-02-18,Cash,Unknown,2896,2026-04-17T08:27:31.745Z
A00145,T03261,2023-07-26,Cash,Transfer,8657,2026-04-17T08:27:31.745Z
A00167,T03577,2022-06-24,Debit_Card,Withdrawal,46980,2026-04-17T08:27:31.745Z
A00186,T02884,2020-07-12,Debit_Card,Transfer,84415,2026-04-17T08:27:31.745Z
A00195,T02215,2015-04-01,Check,Unknown,97968,2026-04-17T08:27:31.745Z
A00230,T02137,1900-01-01,Debit_Card,Deposit,65682,2026-04-17T08:27:31.745Z
A00237,T02976,2017-05-04,Check,Deposit,10431,2026-04-17T08:27:31.745Z
A00274,T03853,2017-01-14,Check,Purchase,40745,2026-04-17T08:27:31.745Z
A00284,T02725,1900-01-01,Credit_Card,Withdrawal,23774,2026-04-17T08:27:31.745Z
A00289,T01855,2015-02-23,Credit_Card,Purchase,53422,2026-04-17T08:27:31.745Z
A00292,T02451,2020-02-19,Debit_Card,Withdrawal,78635,2026-04-17T08:27:31.745Z
A00296,T03981,2017-09-07,Credit_Card,Deposit,66724,2026-04-17T08:27:31.745Z
A00297,T03341,2021-09-02,Cash,Withdrawal,75194,2026-04-17T08:27:31.745Z
A00325,T04872,2017-02-25,Credit_Card,Transfer,91599,2026-04-17T08:27:31.745Z
A00354,T04132,2020-10-29,Cash,Withdrawal,23859,2026-04-17T08:27:31.745Z
A00361,T03286,2020-10-11,Unknown,Deposit,14566,2026-04-17T08:27:31.745Z
A00375,T02902,2018-12-19,Cash,Purchase,29409,2026-04-17T08:27:31.745Z
A00386,T02182,2018-04-28,Debit_Card,Deposit,68100,2026-04-17T08:27:31.745Z
A00410,T03576,2020-08-04,Unknown,Deposit,40066,2026-04-17T08:27:31.745Z
A00414,T04263,2019-09-25,Debit_Card,Purchase,1706,2026-04-17T08:27:31.745Z
A00483,T02860,2020-07-10,Cash,Deposit,58192,2026-04-17T08:27:31.745Z
A00555,T02821,2017-06-18,Debit_Card,Purchase,17551,2026-04-17T08:27:31.745Z
A00559,T02136,2014-04-22,Cash,Unknown,92248,2026-04-17T08:27:31.745Z
A00562,T03875,1900-01-01,Cash,Purchase,85717,2026-04-17T08:27:31.745Z
A00598,T03065,2020-07-15,Check,Purchase,6673,2026-04-17T08:27:31.745Z
A00621,T01806,2013-10-15,Cash,Withdrawal,35788,2026-04-17T08:27:31.745Z
A00658,T04025,2017-12-12,Check,Deposit,86153,2026-04-17T08:27:31.745Z
A00686,T00499,2019-03-03,Credit_Card,Transfer,23751,2026-04-17T08:27:31.745Z
A00706,T01861,2021-12-24,Cash,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00724,T00246,2023-01-08,Check,Transfer,38131,2026-04-17T08:27:31.745Z
A00729,T03847,2021-08-25,Debit_Card,Purchase,74066,2026-04-17T08:27:31.745Z
A00785,T03910,2013-11-16,Cash,Withdrawal,94977,2026-04-17T08:27:31.745Z
A00813,T03695,2021-03-22,Unknown,Withdrawal,72833,2026-04-17T08:27:31.745Z
A00841,T03792,2019-11-12,Debit_Card,Withdrawal,53876,2026-04-17T08:27:31.745Z
A00879,T03603,2020-06-29,Cash,Transfer,89473,2026-04-17T08:27:31.745Z
A00903,T03357,2020-08-29,Cash,Withdrawal,82555,2026-04-17T08:27:31.745Z
A00920,T04957,2016-04-08,Debit_Card,Withdrawal,38302,2026-04-17T08:27:31.745Z
A00943,T03419,2019-10-02,Debit_Card,Purchase,2393,2026-04-17T08:27:31.745Z
A00998,T03639,2019-10-20,Debit_Card,Withdrawal,649,2026-04-17T08:27:31.745Z
A00001,T03060,2018-07-22,Debit_Card,Transfer,57569,2026-04-17T08:27:31.745Z
A00025,T01524,2022-12-15,Check,Withdrawal,42286,2026-04-17T08:27:31.745Z
A00053,T02319,2022-07-19,Unknown,Purchase,52422,2026-04-17T08:27:31.745Z
A00063,T04215,2021-06-06,Unknown,Deposit,15332,2026-04-17T08:27:31.745Z
A00125,T04539,2022-08-23,Credit_Card,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00170,T02804,2016-05-17,Check,Deposit,50341,2026-04-17T08:27:31.745Z
A00345,T03677,2023-04-02,Debit_Card,Purchase,34120,2026-04-17T08:27:31.745Z
A00387,T02667,2022-02-26,Credit_Card,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00536,T03511,2022-10-07,Unknown,Deposit,1709,2026-04-17T08:27:31.745Z
A00574,T00319,2021-12-14,Debit_Card,Unknown,8655,2026-04-17T08:27:31.745Z
A00687,T03510,2017-06-17,Cash,Withdrawal,46798,2026-04-17T08:27:31.745Z
A00802,T04461,2022-04-14,Credit_Card,Deposit,24051,2026-04-17T08:27:31.745Z
A00828,T03750,2019-12-31,Unknown,Withdrawal,37847,2026-04-17T08:27:31.745Z
A00870,T02008,2019-11-28,Check,Withdrawal,80208,2026-04-17T08:27:31.745Z
A00876,T03472,2023-06-02,Credit_Card,Transfer,6628,2026-04-17T08:27:31.745Z
A00878,T03870,2021-08-29,Debit_Card,Withdrawal,12140,2026-04-17T08:27:31.745Z
A00985,T02246,2020-04-06,Debit_Card,Withdrawal,83918,2026-04-17T08:27:31.745Z
A00453,T02263,2022-08-10,Cash,Transfer,58407,2026-04-17T08:27:31.745Z
A00026,T01601,2020-01-23,Cash,Transfer,14936,2026-04-17T08:27:31.745Z
A00029,T02173,2018-05-02,Unknown,Purchase,15926,2026-04-17T08:27:31.745Z
A00034,T03062,2016-09-05,Credit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00079,T02639,2021-09-30,Cash,Transfer,782,2026-04-17T08:27:31.745Z
A00097,T04123,2021-12-09,Credit_Card,Transfer,27443,2026-04-17T08:27:31.745Z
A00106,T02151,2023-04-01,Credit_Card,Transfer,88223,2026-04-17T08:27:31.745Z
A00113,T03533,2022-10-22,Check,Transfer,30959,2026-04-17T08:27:31.745Z
A00148,T02026,2016-08-21,Debit_Card,Purchase,57595,2026-04-17T08:27:31.745Z
A00158,T04500,2014-07-19,Debit_Card,Transfer,84019,2026-04-17T08:27:31.745Z
A00184,T04452,2023-01-17,Credit_Card,Purchase,26232,2026-04-17T08:27:31.745Z
A00226,T04316,2022-11-29,Check,Purchase,71989,2026-04-17T08:27:31.745Z
A00227,T03921,2020-01-23,Debit_Card,Purchase,4898,2026-04-17T08:27:31.745Z
A00347,T03651,2016-10-31,Cash,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00362,T04401,2021-04-16,Credit_Card,Deposit,9357,2026-04-17T08:27:31.745Z
A00398,T03129,2020-02-16,Check,Transfer,79880,2026-04-17T08:27:31.745Z
A00431,T00304,2016-12-02,Unknown,Withdrawal,14847,2026-04-17T08:27:31.745Z
A00459,T02369,2022-09-15,Debit_Card,Deposit,73818,2026-04-17T08:27:31.745Z
A00461,T03030,2018-05-02,Debit_Card,Deposit,54165,2026-04-17T08:27:31.745Z
A00464,T03465,2018-01-11,Debit_Card,Withdrawal,9204,2026-04-17T08:27:31.745Z
A00506,T04697,2020-05-17,Cash,Deposit,17550,2026-04-17T08:27:31.745Z
A00558,T03257,2021-05-16,Check,Transfer,96663,2026-04-17T08:27:31.745Z
A00612,T04036,2021-05-21,Check,Unknown,31818,2026-04-17T08:27:31.745Z
A00617,T01856,2022-09-17,Credit_Card,Unknown,25022,2026-04-17T08:27:31.745Z
A00630,T03335,2020-07-27,Debit_Card,Deposit,84410,2026-04-17T08:27:31.745Z
A00638,T02486,2023-05-24,Cash,Withdrawal,5525,2026-04-17T08:27:31.745Z
A00705,T04946,2018-09-26,Unknown,Purchase,56137,2026-04-17T08:27:31.745Z
A00745,T02442,2017-10-21,Credit_Card,Purchase,1861,2026-04-17T08:27:31.745Z
A00748,T02562,2019-05-04,Check,Withdrawal,27204,2026-04-17T08:27:31.745Z
A00754,T03085,2014-09-13,Cash,Unknown,49713,2026-04-17T08:27:31.745Z
A00759,T02941,2019-04-09,Cash,Purchase,14071,2026-04-17T08:27:31.745Z
A00814,T02880,2021-07-28,Debit_Card,Withdrawal,20892,2026-04-17T08:27:31.745Z
A00844,T00139,2023-03-07,Check,Withdrawal,62585,2026-04-17T08:27:31.745Z
A00856,T02973,2021-08-11,Credit_Card,Deposit,89231,2026-04-17T08:27:31.745Z
A00882,T03203,2017-09-17,Credit_Card,Withdrawal,19150,2026-04-17T08:27:31.745Z
A00931,T03438,2016-01-22,Debit_Card,Transfer,91899,2026-04-17T08:27:31.745Z
A00934,T00826,2020-05-29,Check,Deposit,49713,2026-04-17T08:27:31.745Z
A00939,T02885,2022-04-06,Check,Transfer,9486,2026-04-17T08:27:31.745Z
A00973,T02200,2022-10-12,Cash,Deposit,49713,2026-04-17T08:27:31.745Z
A00993,T03735,2017-08-28,Unknown,Transfer,4577,2026-04-17T08:27:31.745Z
A00123,T00975,2017-01-01,Check,Withdrawal,75595,2026-04-17T08:27:31.745Z
A00257,T03668,2016-06-13,Credit_Card,Transfer,92566,2026-04-17T08:27:31.745Z
A00285,T04600,2020-12-11,Unknown,Deposit,9156,2026-04-17T08:27:31.745Z
A00339,T04598,2016-05-22,Credit_Card,Transfer,49713,2026-04-17T08:27:31.745Z
A00344,T03649,2023-05-06,Unknown,Withdrawal,54537,2026-04-17T08:27:31.745Z
A00485,T04239,2016-06-18,Debit_Card,Purchase,25279,2026-04-17T08:27:31.745Z
A00763,T03689,2019-08-09,Cash,Purchase,43047,2026-04-17T08:27:31.745Z
A00780,T03212,2018-06-11,Credit_Card,Deposit,3980,2026-04-17T08:27:31.745Z
A00969,T03273,2021-06-06,Cash,Unknown,13275,2026-04-17T08:27:31.745Z
A00412,T02492,2022-08-25,Check,Deposit,60115,2026-04-17T08:27:31.745Z
A00634,T01859,2018-03-12,Unknown,Transfer,18288,2026-04-17T08:27:31.745Z
A00850,T04597,2017-03-06,Credit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00894,T00623,2023-08-02,Debit_Card,Deposit,27468,2026-04-17T08:27:31.745Z
A00002,T03091,2022-05-02,Check,Purchase,93112,2026-04-17T08:27:31.745Z
A00028,T04438,2018-11-05,Check,Transfer,94522,2026-04-17T08:27:31.745Z
A00040,T03406,2023-06-18,Check,Withdrawal,72299,2026-04-17T08:27:31.745Z
A00087,T04446,2021-09-05,Credit_Card,Transfer,55655,2026-04-17T08:27:31.745Z
A00090,T02765,2020-06-10,Debit_Card,Transfer,96145,2026-04-17T08:27:31.745Z
A00159,T00228,1900-01-01,Check,Deposit,49713,2026-04-17T08:27:31.745Z
A00161,T01743,2023-01-11,Cash,Transfer,60742,2026-04-17T08:27:31.745Z
A00204,T04277,2022-12-17,Cash,Unknown,46271,2026-04-17T08:27:31.745Z
A00229,T04418,2021-05-03,Cash,Deposit,58877,2026-04-17T08:27:31.745Z
A00241,T03316,2021-10-24,Credit_Card,Purchase,78740,2026-04-17T08:27:31.745Z
A00290,T03563,1900-01-01,Check,Transfer,49269,2026-04-17T08:27:31.745Z
A00303,T04092,2015-04-10,Debit_Card,Transfer,35667,2026-04-17T08:27:31.745Z
A00312,T01141,2021-11-27,Credit_Card,Transfer,139,2026-04-17T08:27:31.745Z
A00327,T01949,2018-07-15,Check,Withdrawal,3106,2026-04-17T08:27:31.745Z
A00333,T03733,2014-03-19,Credit_Card,Purchase,82118,2026-04-17T08:27:31.745Z
A00371,T03347,2018-08-20,Credit_Card,Deposit,22531,2026-04-17T08:27:31.745Z
A00396,T01179,2015-02-11,Check,Purchase,58231,2026-04-17T08:27:31.745Z
A00406,T04156,2022-03-02,Cash,Unknown,43838,2026-04-17T08:27:31.745Z
A00409,T02303,1900-01-01,Check,Transfer,49713,2026-04-17T08:27:31.745Z
A00415,T03401,2016-10-20,Debit_Card,Withdrawal,17737,2026-04-17T08:27:31.745Z
A00445,T01873,2021-12-10,Check,Transfer,36143,2026-04-17T08:27:31.745Z
A00462,T04412,2018-01-15,Debit_Card,Purchase,94083,2026-04-17T08:27:31.745Z
A00470,T03038,2022-11-04,Check,Withdrawal,26388,2026-04-17T08:27:31.745Z
A00493,T03929,2014-07-31,Debit_Card,Unknown,76241,2026-04-17T08:27:31.745Z
A00497,T04324,2020-06-14,Check,Withdrawal,60547,2026-04-17T08:27:31.745Z
A00504,T01197,2013-10-21,Debit_Card,Deposit,6399,2026-04-17T08:27:31.745Z
A00505,T02959,2015-01-19,Debit_Card,Unknown,62142,2026-04-17T08:27:31.745Z
A00541,T03788,2023-03-02,Credit_Card,Withdrawal,11559,2026-04-17T08:27:31.745Z
A00545,T00197,2020-10-27,Cash,Purchase,8891,2026-04-17T08:27:31.745Z
A00582,T03565,2022-08-09,Cash,Unknown,74156,2026-04-17T08:27:31.745Z
A00595,T02601,2017-05-30,Check,Deposit,37564,2026-04-17T08:27:31.745Z
A00645,T03725,2019-11-12,Debit_Card,Transfer,67487,2026-04-17T08:27:31.745Z
A00674,T02228,2022-10-16,Debit_Card,Withdrawal,5397,2026-04-17T08:27:31.745Z
A00699,T04528,2017-09-13,Credit_Card,Deposit,3318,2026-04-17T08:27:31.745Z
A00713,T01619,2018-11-02,Unknown,Transfer,77951,2026-04-17T08:27:31.745Z
A00715,T02297,2021-01-26,Check,Purchase,96135,2026-04-17T08:27:31.745Z
A00721,T03230,2016-02-11,Debit_Card,Purchase,99192,2026-04-17T08:27:31.745Z
A00752,T03146,2020-07-05,Credit_Card,Withdrawal,7394,2026-04-17T08:27:31.745Z
A00815,T03868,2022-02-24,Unknown,Unknown,66128,2026-04-17T08:27:31.745Z
A00822,T03540,2018-04-09,Unknown,Withdrawal,16213,2026-04-17T08:27:31.745Z
A00862,T02425,2019-07-18,Check,Deposit,33853,2026-04-17T08:27:31.745Z
A00885,T03636,2014-09-21,Credit_Card,Transfer,93366,2026-04-17T08:27:31.745Z
A00895,T03143,2015-04-18,Debit_Card,Deposit,26263,2026-04-17T08:27:31.745Z
A00896,T04374,2021-06-19,Check,Purchase,99328,2026-04-17T08:27:31.745Z
A00899,T04411,2014-01-13,Credit_Card,Withdrawal,96731,2026-04-17T08:27:31.745Z
A00928,T00847,2023-06-26,Credit_Card,Transfer,49856,2026-04-17T08:27:31.745Z
A00971,T03121,2015-11-28,Cash,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00032,T03115,2021-06-26,Cash,Deposit,61862,2026-04-17T08:27:31.745Z
A00061,T03927,2015-08-01,Credit_Card,Unknown,49713,2026-04-17T08:27:31.745Z
A00309,T03643,2019-06-22,Cash,Deposit,77471,2026-04-17T08:27:31.745Z
A00523,T04851,2023-04-03,Cash,Transfer,97223,2026-04-17T08:27:31.745Z
A00544,T02659,2019-12-13,Credit_Card,Purchase,64963,2026-04-17T08:27:31.745Z
A00611,T04485,2018-12-29,Debit_Card,Deposit,96615,2026-04-17T08:27:31.745Z
A00685,T03604,2017-11-08,Credit_Card,Withdrawal,57560,2026-04-17T08:27:31.745Z
A00712,T02921,2018-12-22,Check,Deposit,10478,2026-04-17T08:27:31.745Z
A00732,T02715,2017-10-19,Credit_Card,Deposit,49713,2026-04-17T08:27:31.745Z
A00804,T03740,2020-11-16,Credit_Card,Deposit,73269,2026-04-17T08:27:31.745Z
A00906,T03281,1900-01-01,Debit_Card,Withdrawal,66174,2026-04-17T08:27:31.745Z
A00982,T02453,2023-05-30,Cash,Purchase,48805,2026-04-17T08:27:31.745Z
A00056,T03963,1900-01-01,Debit_Card,Transfer,8795,2026-04-17T08:27:31.745Z
A00549,T04052,2021-04-27,Debit_Card,Transfer,58400,2026-04-17T08:27:31.745Z
A00015,T03183,2016-05-17,Cash,Purchase,14972,2026-04-17T08:27:31.745Z
A00019,T03997,2016-06-28,Cash,Purchase,29195,2026-04-17T08:27:31.745Z
A00078,T04725,2023-01-23,Unknown,Withdrawal,50284,2026-04-17T08:27:31.745Z
A00085,T03441,2018-09-14,Cash,Transfer,26936,2026-04-17T08:27:31.745Z
A00129,T03217,2021-06-01,Check,Transfer,53477,2026-04-17T08:27:31.745Z
A00131,T03072,2017-07-07,Check,Withdrawal,52418,2026-04-17T08:27:31.745Z
A00156,T02432,2020-10-15,Credit_Card,Transfer,20141,2026-04-17T08:27:31.745Z
A00168,T02317,2022-01-13,Check,Transfer,32941,2026-04-17T08:27:31.745Z
A00198,T03155,2019-11-05,Cash,Deposit,56688,2026-04-17T08:27:31.745Z
A00278,T01813,2023-05-05,Cash,Deposit,60366,2026-04-17T08:27:31.745Z
A00280,T00565,2020-04-04,Credit_Card,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00304,T01234,2016-09-02,Check,Withdrawal,81377,2026-04-17T08:27:31.745Z
A00306,T02156,2016-10-18,Cash,Purchase,90306,2026-04-17T08:27:31.745Z
A00372,T04616,2019-02-09,Credit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00380,T04447,2020-01-28,Debit_Card,Withdrawal,75256,2026-04-17T08:27:31.745Z
A00383,T03376,1900-01-01,Debit_Card,Transfer,12871,2026-04-17T08:27:31.745Z
A00425,T02003,2014-08-22,Credit_Card,Purchase,8080,2026-04-17T08:27:31.745Z
A00457,T02837,2017-08-12,Check,Withdrawal,67986,2026-04-17T08:27:31.745Z
A00467,T04803,2019-08-18,Credit_Card,Withdrawal,60616,2026-04-17T08:27:31.745Z
A00519,T02271,2019-09-13,Check,Deposit,63398,2026-04-17T08:27:31.745Z
A00520,T03213,2014-01-11,Credit_Card,Deposit,52408,2026-04-17T08:27:31.745Z
A00538,T03857,2018-01-01,Cash,Purchase,15477,2026-04-17T08:27:31.745Z
A00551,T01832,2021-03-24,Check,Deposit,18301,2026-04-17T08:27:31.745Z
A00606,T04712,2015-08-13,Credit_Card,Unknown,96887,2026-04-17T08:27:31.745Z
A00642,T02859,2023-01-17,Credit_Card,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00653,T00844,2022-12-21,Cash,Unknown,49713,2026-04-17T08:27:31.745Z
A00663,T01761,2020-01-12,Unknown,Withdrawal,93638,2026-04-17T08:27:31.745Z
A00665,T04768,2022-05-08,Debit_Card,Withdrawal,91623,2026-04-17T08:27:31.745Z
A00673,T03175,2020-01-17,Debit_Card,Transfer,73178,2026-04-17T08:27:31.745Z
A00701,T03023,2023-01-02,Cash,Deposit,42715,2026-04-17T08:27:31.745Z
A00742,T03567,2014-01-14,Check,Withdrawal,54090,2026-04-17T08:27:31.745Z
A00749,T02092,2015-01-08,Credit_Card,Transfer,84304,2026-04-17T08:27:31.745Z
A00750,T04860,2016-06-01,Cash,Transfer,96744,2026-04-17T08:27:31.745Z
A00767,T04625,2017-05-16,Check,Purchase,80476,2026-04-17T08:27:31.745Z
A00774,T04521,2015-01-04,Check,Deposit,369,2026-04-17T08:27:31.745Z
A00791,T04343,1900-01-01,Cash,Purchase,597,2026-04-17T08:27:31.745Z
A00808,T03872,2014-02-15,Cash,Unknown,91758,2026-04-17T08:27:31.745Z
A00810,T01349,2023-05-15,Credit_Card,Withdrawal,11109,2026-04-17T08:27:31.745Z
A00842,T02578,2020-08-06,Cash,Purchase,9964,2026-04-17T08:27:31.745Z
A00861,T03459,2015-04-26,Cash,Transfer,76203,2026-04-17T08:27:31.745Z
A00871,T03906,2016-01-22,Credit_Card,Deposit,163,2026-04-17T08:27:31.745Z
A00872,T03188,2017-12-27,Debit_Card,Deposit,36404,2026-04-17T08:27:31.745Z
A00935,T04395,2017-09-08,Cash,Transfer,49713,2026-04-17T08:27:31.745Z
A00959,T02031,2017-05-06,Check,Purchase,31740,2026-04-17T08:27:31.745Z
A00964,T02476,2018-07-29,Check,Withdrawal,15116,2026-04-17T08:27:31.745Z
A00986,T03199,2023-04-23,Cash,Transfer,7041,2026-04-17T08:27:31.745Z
A01000,T03267,2015-11-21,Check,Transfer,89112,2026-04-17T08:27:31.745Z
A00027,T01905,2019-05-10,Debit_Card,Withdrawal,97331,2026-04-17T08:27:31.745Z
A00075,T04201,2022-07-18,Debit_Card,Deposit,5433,2026-04-17T08:27:31.745Z
A00096,T01638,2016-06-20,Unknown,Transfer,24090,2026-04-17T08:27:31.745Z
A00118,T04182,2014-01-25,Cash,Unknown,1134,2026-04-17T08:27:31.745Z
A00263,T04278,2019-06-15,Credit_Card,Withdrawal,24496,2026-04-17T08:27:31.745Z
A00266,T03196,2019-06-14,Check,Transfer,14661,2026-04-17T08:27:31.745Z
A00269,T03828,2023-04-08,Debit_Card,Purchase,61571,2026-04-17T08:27:31.745Z
A00276,T00590,2019-10-24,Debit_Card,Unknown,96429,2026-04-17T08:27:31.745Z
A00352,T04021,2019-10-07,Check,Purchase,69118,2026-04-17T08:27:31.745Z
A00353,T02741,2017-11-08,Debit_Card,Transfer,23914,2026-04-17T08:27:31.745Z
A00474,T01012,2018-04-06,Cash,Withdrawal,62970,2026-04-17T08:27:31.745Z
A00540,T01921,2020-09-04,Check,Transfer,37247,2026-04-17T08:27:31.745Z
A00618,T04512,2018-09-27,Debit_Card,Purchase,89169,2026-04-17T08:27:31.745Z
A00696,T03423,2020-03-08,Unknown,Deposit,92768,2026-04-17T08:27:31.745Z
A00722,T04311,2015-05-29,Cash,Purchase,31384,2026-04-17T08:27:31.745Z
A00768,T03379,2020-05-19,Credit_Card,Withdrawal,32678,2026-04-17T08:27:31.745Z
A00775,T03275,2022-06-14,Unknown,Deposit,70238,2026-04-17T08:27:31.745Z
A00843,T03280,2017-05-19,Debit_Card,Deposit,67030,2026-04-17T08:27:31.745Z
A00880,T04037,2018-04-27,Cash,Transfer,79811,2026-04-17T08:27:31.745Z
A00936,T03562,2022-09-23,Check,Transfer,2467,2026-04-17T08:27:31.745Z
A00796,T03606,2018-04-16,Cash,Transfer,2471,2026-04-17T08:27:31.745Z
A00866,T01228,1900-01-01,Unknown,Unknown,40672,2026-04-17T08:27:31.745Z
A00016,T00935,2019-12-02,Debit_Card,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00035,T02488,2015-12-20,Cash,Transfer,51664,2026-04-17T08:27:31.745Z
A00121,T03637,2016-02-06,Check,Purchase,14882,2026-04-17T08:27:31.745Z
A00179,T03869,1900-01-01,Check,Purchase,88160,2026-04-17T08:27:31.745Z
A00182,T03862,2019-10-20,Debit_Card,Withdrawal,54882,2026-04-17T08:27:31.745Z
A00242,T04671,2022-06-12,Check,Unknown,49713,2026-04-17T08:27:31.745Z
A00244,T01351,2022-12-10,Credit_Card,Withdrawal,39810,2026-04-17T08:27:31.745Z
A00250,T02928,2020-05-05,Debit_Card,Transfer,67368,2026-04-17T08:27:31.745Z
A00258,T03907,2017-10-18,Credit_Card,Withdrawal,35888,2026-04-17T08:27:31.745Z
A00275,T01818,2014-08-28,Debit_Card,Transfer,37742,2026-04-17T08:27:31.745Z
A00279,T01876,2016-11-22,Cash,Withdrawal,56698,2026-04-17T08:27:31.745Z
A00282,T03372,2017-10-31,Unknown,Deposit,49713,2026-04-17T08:27:31.745Z
A00329,T04796,2014-08-01,Cash,Deposit,13429,2026-04-17T08:27:31.745Z
A00332,T01604,2023-05-20,Cash,Transfer,39223,2026-04-17T08:27:31.745Z
A00364,T03670,2019-06-03,Credit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00366,T02321,2017-04-11,Cash,Deposit,20702,2026-04-17T08:27:31.745Z
A00377,T02952,2017-12-28,Check,Transfer,85851,2026-04-17T08:27:31.745Z
A00388,T02862,2017-12-24,Debit_Card,Purchase,59923,2026-04-17T08:27:31.745Z
A00433,T03789,2022-06-08,Cash,Unknown,55273,2026-04-17T08:27:31.745Z
A00465,T03948,2014-06-29,Unknown,Transfer,91022,2026-04-17T08:27:31.745Z
A00517,T02563,2014-04-28,Check,Deposit,89849,2026-04-17T08:27:31.745Z
A00524,T03499,2021-06-11,Cash,Deposit,58234,2026-04-17T08:27:31.745Z
A00527,T02933,2022-08-31,Check,Purchase,60414,2026-04-17T08:27:31.745Z
A00529,T02259,2016-05-12,Check,Purchase,9375,2026-04-17T08:27:31.745Z
A00537,T02800,2023-01-08,Debit_Card,Transfer,95868,2026-04-17T08:27:31.745Z
A00546,T04142,2020-06-08,Debit_Card,Unknown,94649,2026-04-17T08:27:31.745Z
A00578,T03240,2022-06-29,Credit_Card,Purchase,71085,2026-04-17T08:27:31.745Z
A00605,T03462,2019-01-16,Check,Deposit,37166,2026-04-17T08:27:31.745Z
A00610,T03007,2020-03-12,Cash,Purchase,15024,2026-04-17T08:27:31.745Z
A00616,T03899,2019-12-22,Check,Purchase,99429,2026-04-17T08:27:31.745Z
A00624,T01195,2019-05-10,Credit_Card,Purchase,73566,2026-04-17T08:27:31.745Z
A00649,T02756,2017-01-13,Cash,Transfer,46629,2026-04-17T08:27:31.745Z
A00679,T02898,2019-07-01,Unknown,Withdrawal,97201,2026-04-17T08:27:31.745Z
A00726,T04358,2019-12-05,Cash,Purchase,49713,2026-04-17T08:27:31.745Z
A00727,T02660,2019-09-22,Cash,Withdrawal,31899,2026-04-17T08:27:31.745Z
A00755,T03445,2016-12-24,Credit_Card,Unknown,19434,2026-04-17T08:27:31.745Z
A00764,T04153,2014-05-30,Cash,Deposit,92782,2026-04-17T08:27:31.745Z
A00787,T02642,2019-03-12,Check,Deposit,39134,2026-04-17T08:27:31.745Z
A00794,T01706,2019-11-08,Cash,Purchase,71467,2026-04-17T08:27:31.745Z
A00827,T04053,2020-06-05,Check,Deposit,34305,2026-04-17T08:27:31.745Z
A00868,T03226,2021-07-21,Cash,Purchase,25454,2026-04-17T08:27:31.745Z
A00875,T04765,2019-11-28,Debit_Card,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00927,T03443,2023-01-15,Cash,Unknown,60504,2026-04-17T08:27:31.745Z
A00949,T02969,2017-11-08,Credit_Card,Unknown,6248,2026-04-17T08:27:31.745Z
A00980,T01566,2022-12-10,Unknown,Withdrawal,63082,2026-04-17T08:27:31.745Z
A00100,T03709,2023-08-23,Cash,Transfer,6982,2026-04-17T08:27:31.745Z
A00130,T03391,2020-02-25,Check,Purchase,71057,2026-04-17T08:27:31.745Z
A00147,T03069,2015-04-05,Cash,Deposit,19959,2026-04-17T08:27:31.745Z
A00152,T03539,2018-11-11,Debit_Card,Withdrawal,78894,2026-04-17T08:27:31.745Z
A00208,T03614,2016-11-30,Debit_Card,Unknown,1348,2026-04-17T08:27:31.745Z
A00252,T03659,2017-08-26,Check,Purchase,70072,2026-04-17T08:27:31.745Z
A00270,T04002,2017-06-29,Unknown,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00311,T03148,2023-04-15,Unknown,Withdrawal,8172,2026-04-17T08:27:31.745Z
A00318,T01285,2015-10-10,Debit_Card,Withdrawal,98074,2026-04-17T08:27:31.745Z
A00447,T04143,2021-01-09,Unknown,Transfer,49713,2026-04-17T08:27:31.745Z
A00518,T02036,2016-07-01,Check,Transfer,72249,2026-04-17T08:27:31.745Z
A00765,T04613,2019-04-18,Check,Withdrawal,88257,2026-04-17T08:27:31.745Z
A00809,T03482,2019-10-09,Debit_Card,Transfer,49713,2026-04-17T08:27:31.745Z
A00817,T03035,2021-12-07,Cash,Purchase,96924,2026-04-17T08:27:31.745Z
A00965,T03529,2018-04-22,Credit_Card,Withdrawal,65450,2026-04-17T08:27:31.745Z
A00637,T04225,2017-12-12,Debit_Card,Deposit,49713,2026-04-17T08:27:31.745Z
A00022,T02132,2021-12-02,Credit_Card,Deposit,18364,2026-04-17T08:27:31.745Z
